lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,z_init.1,z_init.2,sigma.1,sigma.2,z_solution.1.1,z_solution.2.1,z_solution.3.1,z_solution.4.1,z_solution.5.1,z_solution.6.1,z_solution.7.1,z_solution.8.1,z_solution.1.2,z_solution.2.2,z_solution.3.2,z_solution.4.2,z_solution.5.2,z_solution.6.2,z_solution.7.2,z_solution.8.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,y_init_rep.1,y_init_rep.2,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2
# Adaptation terminated
# Step size = 0.357685
# Diagonal elements of inverse mass matrix:
# 0.00439122, 0.0188552, 0.0351749, 0.0280063, 0.0662911, 0.0594765
4.0488007,0.93813745,0.35768502,3,7,0,-2.0779593,1.1231691,1.0561482,0.91552751,0.32551566,0.51075352,0.4101397,2.0447728,1.2156237,0.25715173,0.46277377,1.9349215,0.43680427,0.40574924,2.327365,0.57453335,2.6452385,1.3420184,0.42747333,0.51714736,2.2748352,0.47528396,0.86465758,2.0447728,1.2156237,0.25715173,0.46277377,1.9349215,0.43680427,0.40574924,2.327365,0.57453335,2.6452385,1.3420184,0.42747333,0.51714736,2.2748352,0.47528396,0.86465758,0.2685224,0.4925167,2.0193895,1.3654321,0.5716265,0.72627627,2.807016,0.22956355,0.23090978,1.9115546,0.66856119,3.1812369,0.84548974,0.38964478,1.4080216,1.7810194,0.26302144,1.1410167
3.4140163,0.98803624,0.35768502,3,7,0,-2.435188,1.0870642,1.2176943,1.0786254,0.3292215,0.39812841,0.51740774,2.028208,0.61667185,0.22172729,0.50326617,1.913052,0.30297559,0.407534,2.0495408,0.91199988,2.563881,1.0207566,0.3577006,0.68905423,1.9218757,0.40901886,1.060884,2.028208,0.61667185,0.22172729,0.50326617,1.913052,0.30297559,0.407534,2.0495408,0.91199988,2.563881,1.0207566,0.3577006,0.68905423,1.9218757,0.40901886,1.060884,0.89328367,0.82389824,3.2778735,0.86063307,0.41276859,0.6088364,1.6164336,0.25254286,0.40910855,2.592354,0.99840912,4.0567602,0.65647449,0.2994511,1.4531674,3.7061813,0.51868797,0.57663446
1.89743,0.91044651,0.35768502,3,7,0,-0.015031351,1.1016357,1.2686632,1.0227062,0.26349279,0.50506525,0.46978621,2.1529833,0.55259857,0.16500345,0.39467428,1.8230593,0.27852335,0.28406158,1.9926293,0.80694849,2.8782264,1.0420105,0.3191221,0.47471843,2.288005,0.41199395,0.59227711,2.1529833,0.55259857,0.16500345,0.39467428,1.8230593,0.27852335,0.28406158,1.9926293,0.80694849,2.8782264,1.0420105,0.3191221,0.47471843,2.288005,0.41199395,0.59227711,1.3308531,0.2034892,1.0914967,0.4114396,0.12292145,0.33278072,1.5289453,0.2558068,0.7062505,1.4307953,0.75877224,6.873856,0.86448304,0.22478674,0.31696425,2.6862528,0.29614837,0.51418763
2.4196037,0.96826327,0.35768502,3,7,0,-0.072990817,1.1664445,1.0084967,0.86620108,0.36034534,0.30535741,0.36653117,2.0014426,1.4247506,0.28089315,0.48982166,2.0692898,0.42593899,0.4749681,2.4571298,0.55340744,2.5996664,1.4421302,0.46350231,0.58693214,2.2102081,0.47412587,1.2406163,2.0014426,1.4247506,0.28089315,0.48982166,2.0692898,0.42593899,0.4749681,2.4571298,0.55340744,2.5996664,1.4421302,0.46350231,0.58693214,2.2102081,0.47412587,1.2406163,1.1118593,0.67711681,1.9481183,1.066157,0.18778938,0.45518772,2.2073493,0.49694498,0.62377006,1.810767,0.26957909,2.3848843,0.78508062,0.34755226,0.56010088,3.384647,0.33017488,0.62494954
4.1843037,0.64068219,0.35768502,2,3,0,-1.5022884,1.1099127,1.0723516,0.90222698,0.33443061,0.3359441,0.36361703,1.9688871,1.2269876,0.26800426,0.46362898,1.8605961,0.45980104,0.40708157,2.2274798,0.57774266,2.5470247,1.3470914,0.43772282,0.51962369,2.2511346,0.48723544,0.84231374,1.9688871,1.2269876,0.26800426,0.46362898,1.8605961,0.45980104,0.40708157,2.2274798,0.57774266,2.5470247,1.3470914,0.43772282,0.51962369,2.2511346,0.48723544,0.84231374,0.92543611,0.20377162,2.9320622,2.062168,0.32473828,0.93203779,2.6013318,0.58957571,0.47044716,2.3976858,0.43483021,2.7658784,0.90114877,0.47341047,0.20061178,2.501403,0.83076778,0.6816177
3.5657784,0.99465933,0.35768502,4,15,0,-2.7689586,1.0689438,1.1847728,0.92103781,0.3319808,0.50224205,0.46847967,1.8571748,0.95241808,0.25211,0.45318211,1.6938676,0.42992069,0.37741325,1.9335949,0.66207439,2.4762746,1.2211129,0.41457576,0.53428373,2.1477874,0.48161109,0.76168487,1.8571748,0.95241808,0.25211,0.45318211,1.6938676,0.42992069,0.37741325,1.9335949,0.66207439,2.4762746,1.2211129,0.41457576,0.53428373,2.1477874,0.48161109,0.76168487,0.58927396,0.2531796,4.5678553,2.3088515,0.22684043,0.21845849,2.0064087,0.39442493,0.234681,1.9942069,0.53260824,3.1646577,0.610896,1.2939435,0.92413423,1.4011806,0.45888557,0.64437687
-0.54574227,0.87384787,0.35768502,3,15,0,1.3474276,1.1962701,0.95590211,0.93508742,0.40797489,0.67069413,0.39225585,2.0945861,1.3834067,0.32048039,0.59474519,2.3128588,0.40356526,0.64107321,2.1419814,0.63462389,2.5751803,1.3978663,0.48317072,0.79571573,1.9426919,0.4630692,1.961786,2.0945861,1.3834067,0.32048039,0.59474519,2.3128588,0.40356526,0.64107321,2.1419814,0.63462389,2.5751803,1.3978663,0.48317072,0.79571573,1.9426919,0.4630692,1.961786,0.73532934,0.62293557,1.7848741,1.3077466,0.27256955,0.33404739,1.8052806,0.3511433,0.97343296,8.157019,0.49423538,1.9427638,0.95566506,0.45358384,0.93886466,3.2873854,0.27108171,1.0137153
0.55998634,1,0.35768502,3,7,0,2.0397165,1.1557607,0.91512412,0.84279192,0.4388845,0.66606721,0.35805317,1.8397701,1.9107767,0.40709388,0.5487002,2.0166784,0.61132153,0.56745614,2.4410766,0.53407226,2.0762218,1.6175097,0.55952216,0.60159968,2.1845004,0.54448292,1.2420872,1.8397701,1.9107767,0.40709388,0.5487002,2.0166784,0.61132153,0.56745614,2.4410766,0.53407226,2.0762218,1.6175097,0.55952216,0.60159968,2.1845004,0.54448292,1.2420872,0.45604344,0.4003097,1.6488758,3.1280084,0.63320499,0.58324472,4.7118901,0.53661749,0.53367265,3.7367411,0.5814789,1.5512645,3.885108,0.60770012,0.29399813,2.3833192,0.44860581,1.8902848
1.6378641,0.99928931,0.35768502,3,15,0,2.4529456,1.0333997,1.0412177,1.1065829,0.41709411,0.61271866,0.26532338,1.9034623,1.0435901,0.37826008,0.6316637,1.8381683,0.54120276,0.55953273,1.9681953,0.79057046,2.0890253,1.1506497,0.4664188,0.70443429,1.8037688,0.50749959,1.0290148,1.9034623,1.0435901,0.37826008,0.6316637,1.8381683,0.54120276,0.55953273,1.9681953,0.79057046,2.0890253,1.1506497,0.4664188,0.70443429,1.8037688,0.50749959,1.0290148,1.4256273,0.49214569,1.4677072,0.73774958,0.327206,0.29071586,1.0556866,0.21709168,0.60729814,2.1819263,1.2990131,2.1609065,0.90789691,0.60854393,0.84088313,1.7604161,0.59150039,0.99281466
1.8340695,0.91096078,0.35768502,3,7,0,4.6915658,1.1223978,1.3053341,0.91054842,0.32488519,0.30870353,0.32683937,1.8719324,0.65303275,0.19846606,0.4429863,1.7914417,0.2730016,0.37916424,1.9449282,0.79491435,2.7090982,1.1107484,0.37464015,0.67878965,1.9826316,0.41369771,1.2023277,1.8719324,0.65303275,0.19846606,0.4429863,1.7914417,0.2730016,0.37916424,1.9449282,0.79491435,2.7090982,1.1107484,0.37464015,0.67878965,1.9826316,0.41369771,1.2023277,1.4048005,0.24868846,1.790109,1.2744047,0.1828878,0.66111169,1.8971579,0.31807042,0.3148874,2.0397346,0.49627941,3.6271285,1.0146108,0.28600012,0.93450978,1.6254661,0.50869429,1.2659669
0.99477019,0.91470138,0.35768502,3,15,0,3.5586375,1.1077265,0.83872059,1.16632,0.3183948,0.40403991,0.34544038,2.578632,1.5402897,0.32557101,0.57374089,2.3731701,0.58776261,0.48959458,2.8448965,0.56752633,2.6157364,1.3369454,0.42445135,0.48675254,2.3168171,0.48566471,0.74729309,2.578632,1.5402897,0.32557101,0.57374089,2.3731701,0.58776261,0.48959458,2.8448965,0.56752633,2.6157364,1.3369454,0.42445135,0.48675254,2.3168171,0.48566471,0.74729309,0.50914739,0.49227897,2.1573027,1.4687214,0.51227088,0.44792063,1.149242,0.35132374,0.39720552,3.1469064,0.45494757,4.6314212,0.84579063,0.34990267,0.51859979,2.5522322,0.51754994,0.83237352
2.4492324,1,0.35768502,2,3,0,-0.75705535,1.1061162,0.89332586,1.2065479,0.31399342,0.40230502,0.33973776,2.5868835,1.1976316,0.29473258,0.57763457,2.3833922,0.48400494,0.48399221,2.7644714,0.6522839,2.6906661,1.223727,0.39605092,0.53697655,2.1989401,0.45408376,0.84061933,2.5868835,1.1976316,0.29473258,0.57763457,2.3833922,0.48400494,0.48399221,2.7644714,0.6522839,2.6906661,1.223727,0.39605092,0.53697655,2.1989401,0.45408376,0.84061933,0.96115078,0.20360811,4.7525381,1.4010153,0.42533352,0.41829986,1.2398641,0.33000667,0.8598676,2.9534607,1.0318764,3.0260087,1.1376758,0.55808104,0.66999579,1.0709706,0.24308438,1.0819768
4.3611864,0.92259901,0.35768502,3,15,0,-0.4702157,1.0809349,1.2003159,0.98438887,0.32797767,0.4829677,0.36064449,1.9488181,0.78486273,0.23427855,0.47282906,1.8039285,0.35932326,0.39004726,2.0115043,0.75600728,2.5636,1.129662,0.38666721,0.59647658,2.0530327,0.4446833,0.89565212,1.9488181,0.78486273,0.23427855,0.47282906,1.8039285,0.35932326,0.39004726,2.0115043,0.75600728,2.5636,1.129662,0.38666721,0.59647658,2.0530327,0.4446833,0.89565212,1.4395877,0.40173177,1.2635404,0.27895843,0.22419741,0.68293933,5.0608696,0.25203592,0.66595989,1.1812653,1.482381,3.1608068,0.47005058,0.33776056,0.47583986,1.4948054,0.45545594,0.95479966
3.9261322,0.93641828,0.35768502,3,7,0,-2.7413327,1.1436424,1.0276926,0.97697668,0.36847055,0.45310193,0.33448135,2.0873077,1.1324107,0.28851511,0.55153657,2.1242026,0.39601463,0.52831252,2.2741033,0.66948828,2.5837893,1.2838069,0.44198509,0.69989359,1.9930536,0.45432272,1.4357774,2.0873077,1.1324107,0.28851511,0.55153657,2.1242026,0.39601463,0.52831252,2.2741033,0.66948828,2.5837893,1.2838069,0.44198509,0.69989359,1.9930536,0.45432272,1.4357774,1.4075748,0.42237543,3.9065644,2.0764491,0.28403772,0.78966934,3.5731612,0.42751355,0.33081913,4.1769039,1.3015759,2.0717859,1.1118534,0.61674247,0.87167403,1.4519373,0.33013602,1.3425851
4.0373206,0.82517256,0.35768502,3,7,0,-1.2463015,1.1439557,1.0077824,1.0011215,0.34898815,0.37699886,0.32012714,2.1849885,1.1357585,0.27674349,0.54031053,2.1829292,0.39483633,0.50275013,2.430529,0.65282696,2.6650919,1.27887,0.42673618,0.65131798,2.061343,0.44788926,1.2987233,2.1849885,1.1357585,0.27674349,0.54031053,2.1829292,0.39483633,0.50275013,2.430529,0.65282696,2.6650919,1.27887,0.42673618,0.65131798,2.061343,0.44788926,1.2987233,0.92648667,0.28150548,4.975324,1.8710688,0.35985242,0.65836003,2.5613862,0.34918616,0.50852805,3.7226949,0.62244439,3.749095,1.0113056,0.61715565,0.52011638,2.6848057,0.62396444,2.0553348
3.2374069,0.86618987,0.35768502,3,7,0,-1.4334609,1.1005647,0.99435352,0.94769655,0.36036266,0.61989871,0.38940501,2.0072671,1.408445,0.32176,0.51654199,1.9382122,0.54031768,0.46680677,2.3135939,0.5788334,2.372561,1.3814625,0.46663707,0.54381959,2.1891673,0.50772204,0.89110484,2.0072671,1.408445,0.32176,0.51654199,1.9382122,0.54031768,0.46680677,2.3135939,0.5788334,2.372561,1.3814625,0.46663707,0.54381959,2.1891673,0.50772204,0.89110484,0.45305096,0.33372295,0.88096479,0.54039867,0.11839673,0.42390367,1.6171735,0.73738636,0.44347606,6.8368907,0.86245997,3.5406863,1.1682881,1.1060249,0.46262157,1.2837429,0.76321764,1.6723379
3.6988872,0.96029514,0.35768502,3,7,0,1.0362083,1.184597,1.088471,0.84596542,0.30508351,0.35210388,0.44127843,2.0839945,1.1335502,0.20634093,0.41771322,2.0329183,0.33116148,0.37605042,2.5018996,0.54381462,2.9874503,1.3670284,0.40700903,0.51878068,2.3419894,0.44022233,1.0415986,2.0839945,1.1335502,0.20634093,0.41771322,2.0329183,0.33116148,0.37605042,2.5018996,0.54381462,2.9874503,1.3670284,0.40700903,0.51878068,2.3419894,0.44022233,1.0415986,0.77862455,0.20548825,2.3571136,1.0898393,0.14475269,0.32390479,1.4916188,0.31683234,0.30894728,2.3150105,0.60528453,3.6245804,1.2070441,0.2238197,0.78469945,1.9430198,0.51007134,0.81399857
3.16024,0.95362948,0.35768502,4,15,0,-1.9422507,1.0878362,1.321478,0.81920348,0.34759097,0.58235603,0.34563878,1.6542328,0.84077597,0.2294302,0.42307306,1.5683671,0.35577562,0.36746767,1.7784884,0.68524184,2.4847323,1.2209061,0.42244319,0.59889011,2.0636175,0.46918799,0.95810888,1.6542328,0.84077597,0.2294302,0.42307306,1.5683671,0.35577562,0.36746767,1.7784884,0.68524184,2.4847323,1.2209061,0.42244319,0.59889011,2.0636175,0.46918799,0.95810888,0.57871876,0.19065264,2.4036835,0.56781212,0.24947886,0.21482335,1.4265823,0.13648552,0.42838499,3.6808597,0.49431856,2.8784079,0.90807111,0.51000293,0.73325413,2.3552705,0.38805951,1.0145356
3.9576046,0.96879748,0.35768502,4,15,0,-1.2795131,1.1529087,1.1484578,0.9332571,0.2936185,0.35815112,0.48540423,2.1481906,0.83809028,0.19541415,0.43112619,2.0050667,0.30199435,0.36377976,2.348171,0.65230305,2.9589183,1.2115741,0.37256629,0.54903022,2.2255228,0.4210108,0.97470429,2.1481906,0.83809028,0.19541415,0.43112619,2.0050667,0.30199435,0.36377976,2.348171,0.65230305,2.9589183,1.2115741,0.37256629,0.54903022,2.2255228,0.4210108,0.97470429,0.71598521,0.36227264,3.4370906,1.0781458,0.088474817,0.30396626,3.2362423,0.21556056,0.44774809,1.9909815,0.60961631,4.1409789,2.5114412,0.50336974,0.65260994,2.034104,0.12654435,0.58922892
2.8341385,0.82088466,0.35768502,3,15,0,-1.8637227,1.1107322,1.0644896,0.85787427,0.34201127,0.38818481,0.56737914,1.8915963,1.3697439,0.28043662,0.45129791,1.7982861,0.50270603,0.40167717,2.1975807,0.54033651,2.4538061,1.4190066,0.45881353,0.49763156,2.3048112,0.50776784,0.79887934,1.8915963,1.3697439,0.28043662,0.45129791,1.7982861,0.50270603,0.40167717,2.1975807,0.54033651,2.4538061,1.4190066,0.45881353,0.49763156,2.3048112,0.50776784,0.79887934,0.85764454,0.56711964,3.8894732,0.98531463,0.19185928,0.35314272,3.0900955,0.40071519,0.31942833,2.3522993,0.3709943,2.1844928,1.1599839,0.36550576,0.48535076,2.5441491,0.51378864,1.8226839
3.7260689,0.97207931,0.35768502,4,15,0,-0.57808428,1.1008408,0.9466919,1.1396796,0.34902274,0.38085097,0.49837913,2.3280507,1.1540589,0.31432919,0.59491421,2.2378786,0.47009397,0.52501167,2.517457,0.69241682,2.5274033,1.2198552,0.42095704,0.62431695,2.0420819,0.46015734,1.0571911,2.3280507,1.1540589,0.31432919,0.59491421,2.2378786,0.47009397,0.52501167,2.517457,0.69241682,2.5274033,1.2198552,0.42095704,0.62431695,2.0420819,0.46015734,1.0571911,1.1260676,0.17938673,3.8841186,1.146058,0.49854124,0.81822262,2.750469,0.47953393,0.95666004,1.8174026,1.0716518,2.091441,1.6939001,0.23893254,0.50899747,0.89272611,0.1992331,0.606259
2.2171074,0.93794103,0.35768502,4,15,0,0.0034930251,1.1497544,1.4511689,0.71865031,0.30436095,0.43572056,0.38007276,1.6441533,0.71305585,0.16258555,0.34398349,1.556103,0.25138725,0.29670545,1.8250961,0.63568256,2.8941937,1.2419915,0.38676014,0.55746375,2.213122,0.43037406,1.0109345,1.6441533,0.71305585,0.16258555,0.34398349,1.556103,0.25138725,0.29670545,1.8250961,0.63568256,2.8941937,1.2419915,0.38676014,0.55746375,2.213122,0.43037406,1.0109345,0.85196076,0.51639133,2.3531135,0.68592578,0.10409941,0.31891391,0.98554336,0.15128491,0.37593496,1.0924644,0.50378596,2.0234524,0.97168417,0.38305358,0.76946767,2.2981354,0.94061458,0.78061332
2.6380895,0.98717781,0.35768502,3,15,0,-0.54928069,1.0996952,1.4501953,0.84283637,0.31794747,0.51476276,0.43165985,1.6910453,0.57981111,0.17993762,0.39409785,1.5758072,0.26140829,0.3231228,1.740603,0.80289794,2.6621785,1.090372,0.36734364,0.62631969,2.0282087,0.42060475,0.98740352,1.6910453,0.57981111,0.17993762,0.39409785,1.5758072,0.26140829,0.3231228,1.740603,0.80289794,2.6621785,1.090372,0.36734364,0.62631969,2.0282087,0.42060475,0.98740352,1.2589803,0.78557409,2.010218,0.37097228,0.14833882,0.22167602,1.3261891,0.14103835,0.13519612,4.3653889,1.2812589,4.9930273,1.4134696,0.34616255,0.55264834,1.7117201,0.61754767,1.2886215
2.5425916,0.94061004,0.35768502,3,15,0,-0.82928035,1.0768833,1.3602586,0.81900174,0.32333655,0.47668041,0.45372635,1.6674627,0.78344012,0.20902075,0.39379646,1.517439,0.35022289,0.32472857,1.7281314,0.67874294,2.5521584,1.1963162,0.40082512,0.53770938,2.1533491,0.46739144,0.77555867,1.6674627,0.78344012,0.20902075,0.39379646,1.517439,0.35022289,0.32472857,1.7281314,0.67874294,2.5521584,1.1963162,0.40082512,0.53770938,2.1533491,0.46739144,0.77555867,0.62767287,0.37523077,1.2162026,0.75713225,0.14470229,0.31213078,1.2518235,0.30311899,0.73964082,0.82331705,0.64182452,2.8228629,0.6409188,0.31948413,0.49232651,1.6977609,0.50107353,1.5729543
3.7514384,0.94277948,0.35768502,4,15,0,-1.0292274,0.99158075,0.95152516,1.2706869,0.36800371,0.44216645,0.39705784,2.1846286,1.1109456,0.38440224,0.63858527,1.9624042,0.65946867,0.51342318,2.1058496,0.76205387,2.1237351,1.1139675,0.42560816,0.55904321,1.9442268,0.51435996,0.66459032,2.1846286,1.1109456,0.38440224,0.63858527,1.9624042,0.65946867,0.51342318,2.1058496,0.76205387,2.1237351,1.1139675,0.42560816,0.55904321,1.9442268,0.51435996,0.66459032,1.1892163,0.52331521,1.9155811,0.36299921,0.20061527,0.53110691,2.3181,0.49049768,0.35999028,2.0989817,0.47996973,2.0150689,1.2669747,0.35232308,0.63256966,1.3197355,0.43379225,1.040199
4.407728,0.93791209,0.35768502,3,7,0,-0.16562596,1.0958353,0.97836408,0.99879288,0.34176491,0.38199569,0.40698418,2.1254057,1.3535647,0.30875154,0.51863396,1.9998636,0.53347996,0.45410383,2.3753064,0.58649511,2.4628271,1.3405971,0.44470275,0.52311337,2.2206817,0.49715986,0.81873117,2.1254057,1.3535647,0.30875154,0.51863396,1.9998636,0.53347996,0.45410383,2.3753064,0.58649511,2.4628271,1.3405971,0.44470275,0.52311337,2.2206817,0.49715986,0.81873117,1.0277087,0.30348834,0.98919474,0.6712701,0.31331294,0.46252388,4.1634013,0.30629181,0.32219552,1.9505999,0.35559272,1.8722471,0.70812398,0.594422,0.5257223,1.2627597,0.32365295,0.84668082
1.164387,0.9329449,0.35768502,3,7,0,-0.43201494,1.0733838,1.0962537,1.0397737,0.32922927,0.74682878,0.28120835,2.0745153,0.9372195,0.26405444,0.50397797,1.902389,0.42769467,0.41653169,2.1459148,0.70898691,2.5242253,1.1708451,0.39918619,0.56234688,2.1016231,0.46249459,0.81773104,2.0745153,0.9372195,0.26405444,0.50397797,1.902389,0.42769467,0.41653169,2.1459148,0.70898691,2.5242253,1.1708451,0.39918619,0.56234688,2.1016231,0.46249459,0.81773104,0.56628717,0.36742773,3.484269,1.0203656,0.23677635,2.5642613,1.3466314,0.061196787,0.67345664,3.4554106,0.69603415,2.0225903,1.450247,0.55589124,0.69049898,1.793955,0.66860445,1.0001248
1.2715089,0.87779681,0.35768502,3,15,0,2.7440244,1.0516068,1.1639916,0.96492825,0.39510011,0.35709979,0.64144191,1.7525776,0.95201468,0.31371204,0.53705382,1.6875297,0.45968985,0.47541536,1.8390528,0.75228462,2.204484,1.1811704,0.45451957,0.67289615,1.884712,0.49582131,1.0218902,1.7525776,0.95201468,0.31371204,0.53705382,1.6875297,0.45968985,0.47541536,1.8390528,0.75228462,2.204484,1.1811704,0.45451957,0.67289615,1.884712,0.49582131,1.0218902,1.1393471,0.44523713,1.7465016,0.89646799,0.4252136,0.48981419,1.6691033,0.49789357,0.47478442,1.701889,1.5013718,3.9569983,1.7838771,0.85010998,0.6896365,2.0937476,0.24037737,1.1112485
4.0320897,0.8541897,0.35768502,3,15,0,1.1327584,1.0359604,1.0252226,1.3013771,0.37207477,0.44507199,0.3812738,2.1926724,0.80040991,0.32011015,0.64857126,2.0867473,0.44251166,0.52853391,2.1994092,0.93896753,2.2756864,1.0063143,0.38778579,0.71331055,1.8164652,0.44218393,0.99079244,2.1926724,0.80040991,0.32011015,0.64857126,2.0867473,0.44251166,0.52853391,2.1994092,0.93896753,2.2756864,1.0063143,0.38778579,0.71331055,1.8164652,0.44218393,0.99079244,1.3138305,0.7057331,3.964023,0.68593164,0.22793113,0.34430297,2.9356552,0.36779225,0.9151605,3.4620956,1.0685725,1.9218876,0.95345621,0.61832105,1.6108628,1.696089,0.68094826,1.0189292
1.962835,0.98767825,0.35768502,3,7,0,-0.68936682,0.9909321,0.93388201,1.3585533,0.40242847,0.39927781,0.64423412,2.1815326,1.0381658,0.4164296,0.71777614,2.0453711,0.62602957,0.59002262,2.1680094,0.86000742,2.0422081,1.0523561,0.43116107,0.65916336,1.7914806,0.498726,0.82382065,2.1815326,1.0381658,0.4164296,0.71777614,2.0453711,0.62602957,0.59002262,2.1680094,0.86000742,2.0422081,1.0523561,0.43116107,0.65916336,1.7914806,0.498726,0.82382065,2.3999467,0.3663208,1.0792841,0.5470706,0.30501819,0.69927552,2.2058932,0.69986307,1.3738037,1.0235967,0.90200689,0.56924121,1.5278183,1.7896248,0.4357822,2.2974901,0.39209903,2.5149442
0.052654068,0.8945644,0.35768502,4,15,0,1.1548793,0.90963707,1.0851888,1.3406806,0.3298408,0.49051399,0.55670594,2.0461363,0.7727187,0.31160287,0.54764805,1.6762504,0.67771137,0.37483892,1.5265609,0.89101273,2.0626588,0.94051123,0.3505678,0.42974721,2.0119079,0.52320914,0.37521566,2.0461363,0.7727187,0.31160287,0.54764805,1.6762504,0.67771137,0.37483892,1.5265609,0.89101273,2.0626588,0.94051123,0.3505678,0.42974721,2.0119079,0.52320914,0.37521566,1.2971722,0.47093895,0.86331746,0.49647657,0.31218471,0.21629084,1.4136944,0.43379267,0.17404697,1.5259145,1.4212096,2.4634953,1.4636461,0.28111398,0.2746828,1.5414274,0.53903814,0.096799826
1.4304331,0.55058781,0.35768502,4,15,0,6.296903,1.244028,1.3456953,0.63163943,0.29870449,0.49711649,0.48422781,1.6988744,0.93319652,0.14481936,0.31559313,1.7404583,0.21989472,0.29851156,2.1607473,0.50487525,3.2542688,1.4230953,0.40313505,0.52739149,2.3789528,0.4192513,1.3097726,1.6988744,0.93319652,0.14481936,0.31559313,1.7404583,0.21989472,0.29851156,2.1607473,0.50487525,3.2542688,1.4230953,0.40313505,0.52739149,2.3789528,0.4192513,1.3097726,0.48047706,0.18216476,0.81542557,0.64258037,0.19529686,0.18197223,3.4615652,0.094140654,0.27595956,2.2928632,0.47250043,3.4194695,1.4548883,0.40079367,0.48548177,2.6169308,0.29891155,0.68876389
2.9863094,0.98598106,0.35768502,4,15,0,0.93867495,1.078221,1.1987402,1.1840208,0.30365497,0.38503304,0.48464128,2.1866784,0.53056889,0.20389546,0.49422834,1.9998109,0.28938096,0.36772898,2.1430355,0.99642972,2.5993005,0.95532559,0.32280518,0.62061984,1.9992056,0.39417714,0.82489007,2.1866784,0.53056889,0.20389546,0.49422834,1.9998109,0.28938096,0.36772898,2.1430355,0.99642972,2.5993005,0.95532559,0.32280518,0.62061984,1.9992056,0.39417714,0.82489007,0.79902905,0.2169499,2.9295615,0.5879282,0.65701911,1.0913159,3.4400519,0.60696969,0.44923725,2.3824856,1.8067042,4.2635606,1.5599107,0.17532171,0.89300674,1.296841,0.37387605,0.32414736
0.09903716,0.75912642,0.35768502,2,3,0,1.9863987,1.0915631,1.3214147,1.2583691,0.32760101,0.35008014,0.50492256,1.9952298,0.34410485,0.1826692,0.51404721,1.997308,0.21059352,0.37490702,2.0379146,1.4011826,2.4235003,0.817967,0.29261031,0.83675542,1.7593122,0.34702801,1.15612,1.9952298,0.34410485,0.1826692,0.51404721,1.997308,0.21059352,0.37490702,2.0379146,1.4011826,2.4235003,0.817967,0.29261031,0.83675542,1.7593122,0.34702801,1.15612,1.1514091,0.27098235,1.2981946,0.3943713,0.14163528,0.47769001,1.3002951,0.1689943,0.33670222,3.3101759,1.1322907,1.0240927,1.2355076,0.34435526,0.67504827,3.3017062,0.15764452,1.585086
-3.5599384,0.3876266,0.35768502,2,3,0,5.4877264,1.056326,1.3928544,1.3022658,0.28620919,0.3356806,0.51166218,1.9883361,0.27549479,0.14927554,0.42610792,1.8673866,0.20732883,0.25837581,1.809707,1.512067,2.4166309,0.76599042,0.25108301,0.55053389,2.057255,0.35739864,0.50198741,1.9883361,0.27549479,0.14927554,0.42610792,1.8673866,0.20732883,0.25837581,1.809707,1.512067,2.4166309,0.76599042,0.25108301,0.55053389,2.057255,0.35739864,0.50198741,1.3849477,0.34651423,1.3988836,0.46947115,0.11683728,0.52479534,1.9437526,0.47775844,0.13052097,1.5104126,0.99524955,2.323665,1.0309277,0.42444583,0.71920916,1.314723,0.36032861,0.60934497
3.0819221,0.97562521,0.35768502,2,3,0,5.6569917,1.1118947,1.3006664,0.90967976,0.34065763,0.49449957,0.49985731,1.819318,0.68357656,0.21346933,0.45875508,1.7567503,0.29080066,0.39918767,1.8812185,0.80024313,2.6153198,1.1169423,0.38838969,0.70372116,1.9385394,0.42379778,1.2414878,1.819318,0.68357656,0.21346933,0.45875508,1.7567503,0.29080066,0.39918767,1.8812185,0.80024313,2.6153198,1.1169423,0.38838969,0.70372116,1.9385394,0.42379778,1.2414878,1.5971093,0.65975505,2.0283233,0.24979716,0.22164135,0.33844823,2.8456682,0.14913689,0.40719083,1.4118383,0.55374246,4.7920573,0.93614583,0.45612698,0.23598373,1.6226073,0.51332874,0.76475176
1.7360439,0.86553078,0.35768502,2,3,0,-1.6463714,1.1228789,1.3233561,0.94996722,0.35463466,0.4979588,0.50088457,1.8234075,0.58789242,0.21190189,0.49033712,1.7978411,0.26026654,0.4369187,1.7566086,0.91457185,2.5839054,1.0515564,0.38044568,0.84363679,1.7912033,0.40442387,1.5784961,1.8234075,0.58789242,0.21190189,0.49033712,1.7978411,0.26026654,0.4369187,1.7566086,0.91457185,2.5839054,1.0515564,0.38044568,0.84363679,1.7912033,0.40442387,1.5784961,1.3756629,0.6323529,1.3935961,0.31040818,0.21772906,0.37954518,2.6213066,0.27543685,0.60368515,2.92779,0.57109432,3.5358621,0.41624113,0.33734416,1.0029479,0.65963796,0.74965875,2.7584771
